"year","artists","name"
2011,"['Glee Cast', 'Darren Criss']","Somewhere Only We Know (Glee Cast Version) (feat. Darren Criss)"
2011,"['Lil Wayne', 'Bruno Mars']","Mirror"
2011,"['Hot Chelle Rae', 'Demi Lovato']","Why Don't You Love Me (feat. Demi Lovato)"
2011,"['Jennifer Lopez', 'Pitbull']","On The Floor"
2011,"['Maná', 'Prince Royce']","El verdadero amor perdona - dueto con Prince Royce"
2011,"['Taio Cruz', 'Flo Rida']","Hangover"
2011,"['The Game', 'Lil Wayne']","Red Nation"
2011,"['Rihanna', 'Calvin Harris']","We Found Love"
2011,"['Technotronic', 'Felly']","Pump Up The Jam - Edit"
2012,"['Wiz Khalifa', 'Chevy Woods', 'Juciy J']","Medicated (feat. Chevy Woods & Juicy J)"
2012,"['Mac Miller', 'Lil Wayne']","The Question"
2012,"['B.o.B', 'Lil Wayne']","Strange Clouds (feat. Lil Wayne)"
2012,"['Kid Ink', 'Machine Gun Kelly']","Hell & Back (Remix) [feat. Machine Gun Kelly]"
2012,"['Joey Bada$$', 'Capital Steez']","Survival Tactics"
2012,"['Katy Perry', 'Kanye West']","E.T."
2012,"['Calvin Harris', 'Ne-Yo']","Let's Go (feat. Ne-Yo)"
2012,"['Macklemore', 'Ryan Lewis', 'Wanz']","Thrift Shop (feat. Wanz)"
2012,"['Wisin & Yandel', 'Chris Brown', 'T-Pain']","Algo Me Gusta De Ti"
2012,"['John Legend', 'Ludacris']","Tonight (Best You Ever Had) (feat. Ludacris)"
2012,"['Justin Bieber', 'Nicki Minaj']","Beauty And A Beat"
2012,"['Romeo Santos', 'Tomatito']","Mi Santa (feat. Tomatito)"
2012,"['Romeo Santos', 'Anthony Santos', 'Luis Vargas', 'Raulin Rodriguez']","Debate De 4"
2012,"['Michael Bublé', 'The Puppini Sisters']","Jingle Bells (feat. The Puppini Sisters)"
2012,"['Skrillex', 'Damian Marley']","Make It Bun Dem"
2012,"['Calvin Harris', 'Ayah Marar']","Thinking About You (feat. Ayah Marar)"
2012,"['Michael Bublé', 'Shania Twain']","White Christmas (with Shania Twain)"
2012,"['Tonny Tun Tun', 'Daddy Yankee', 'Wisin & Yandel']","Mayor que yo"
2013,"['August Alsina', 'Trinidad James']","I Luv This Shit"
2013,"['Jhené Aiko', 'Childish Gambino']","Bed Peace"
2013,"['Rittz', 'Mike Posner']","Switch Lanes"
2013,"['Flume', 'Chet Faker']","Drop The Game"
2013,"['Jason Derulo', 'Snoop Dogg']","Wiggle (feat. Snoop Dogg)"
2013,"['Sean Kingston', 'Chris Brown', 'Wiz Khalifa']","Beat It (feat. Chris Brown & Wiz Khalifa)"
2013,"['Tyler, The Creator']","Answer"
2013,"['Katy Perry', 'Juicy J']","Dark Horse"
2013,"['Big Data', 'Joywave']","Dangerous (feat. Joywave)"
2013,"['T-Pain', 'B.o.B']","Up Down (Do This All Day) (feat. B.o.B)"
2013,"['Wale', 'Rihanna']","Bad (feat. Rihanna) - Remix"
2013,"['Ace Hood', 'Future', 'Rick Ross']","Bugatti"
2013,"['Jhené Aiko', 'Kendrick Lamar']","Stay Ready (What A Life)"
2013,"['A$AP Rocky', 'Kendrick Lamar', 'Joey Bada$$', 'Yelawolf', 'Danny Brown', 'Action Bronson', 'Big K.R.I.T.']","1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)"
2013,"['Tyler, The Creator']","Tamale"
2013,"['Ralph Vaughan Williams', 'Tasmin Little', 'BBC Philharmonic', 'Andrew Davis']","The Lark Ascending"
2013,"['Daft Punk', 'Pharrell Williams']","Lose Yourself to Dance (feat. Pharrell Williams)"
2013,"['Earl Sweatshirt', 'Frank Ocean']","Sunday (feat. Frank Ocean)"
2013,"['Tyler, The Creator']","Colossus"
2013,"['Ross Lynch', 'Jason Evigan', 'Grace Phipps']","Cruisin' for a Bruisin' - From ""Teen Beach Movie"""
2013,"['Kristen Bell', 'Idina Menzel']","For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version"
2013,"['will.i.am', 'Justin Bieber']","#thatPOWER"
2013,"['Flame', 'NF']","Start Over (feat. NF)"
2013,"['Voz De Mando', 'Escolta De Guerra', 'Jorge Santacruz']","La Hummer Y El Camaro"
2013,"['A$AP Rocky', 'ScHoolboy Q']","PMW (All I Really Need) (feat. ScHoolboy Q)"
2013,"['Daft Punk', 'Panda Bear']","Doin' it Right (feat. Panda Bear)"
2014,"['Rittz', 'Mike Posner', 'B.o.B']","In My Zone"
2014,"['YG', 'Drake']","Who Do You Love?"
2014,"['Jhené Aiko', 'Namiko', 'Miyagi']","Promises"
2014,"['Travis Scott', 'Rich Homie Quan', 'Young Thug']","Mamacita (feat. Rich Homie Quan & Young Thug)"
2014,"['Logic', 'Big Sean']","Alright"
2014,"['August Alsina', 'Nicki Minaj']","No Love"
2014,"['SZA', 'Chance the Rapper']","Childs Play (feat. Chance the Rapper)"
2014,"['Naughty Boy', 'Sam Smith']","La La La"
2014,"['Justin Bieber', 'Chance the Rapper']","Confident"
2014,"['Ty Dolla $ign', 'B.o.B']","Paranoid (feat. B.o.B)"
2014,"['G-Eazy', 'Devon Baldwin']","Let's Get Lost (feat. Devon Baldwin)"
2014,"['Jeezy', 'JAY-Z']","Seen It All"
2014,"['Ariana Grande', 'Big Sean']","Best Mistake"
2014,"['ILOVEMAKONNEN', 'Drake']","Tuesday (feat. Drake)"
2014,"['Earth, Wind & Fire']","September"
2014,"['Juicy J', 'Wiz Khalifa', 'Ty Dolla $ign', 'Kill The Noise', 'Madsonik']","Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles"""
2014,"['WILLOW', 'SZA']","9"
2014,"['Natalie La Rose', 'Jeremih']","Somebody"
2014,"['Imagine Dragons', 'Kendrick Lamar']","Radioactive"
2014,"['Nicki Minaj', 'Drake', 'Lil Wayne']","Truffle Butter"
2014,"['Calvin Harris', 'Alesso', 'Hurts']","Under Control (feat. Hurts)"
2014,"['G-Eazy', 'Christoph Andersson']","Tumblr Girls (feat. Christoph Andersson)"
2014,"['Pitbull', 'John Ryan']","Fireball (feat. John Ryan)"
2014,"['Lilly Wood and The Prick', 'Robin Schulz']","Prayer in C - Robin Schulz Radio Edit"
2014,"['Romeo Santos', 'Marc Anthony']","Yo También (feat. Marc Anthony)"
2014,"['Lil Wayne', 'Drake']","Believe Me"
2014,"['Ryan McCartan', 'Barrett Wilbert Weed', 'Michelle Duffy']","Meant to Be Yours"
2014,"['Pitbull', 'John Ryan']","Fireball (feat. John Ryan)"
2014,"['Run The Jewels', 'Zack De La Rocha']","Close Your Eyes (And Count To Fuck)"
2015,"['Cartoon', 'Daniel Levi']","On & On"
2015,"['Fifth Harmony', 'Kid Ink']","Worth It (feat. Kid Ink)"
2015,"['Calvin Harris', 'Disciples']","How Deep Is Your Love"
2015,"['Chris Brown', 'Tyga']","Ayo"
2015,"['Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']","Your Obedient Servant"
2015,"['Meek Mill', 'Chris Brown', 'Nicki Minaj']","All Eyes on You (feat. Chris Brown & Nicki Minaj)"
2015,"['Little Mix', 'Jason Derulo']","Secret Love Song (feat. Jason Derulo)"
2015,"['Major Lazer', 'Nyla', 'Fuse ODG']","Light It Up - Remix"
2015,"['Daveed Diggs', 'Okieriete Onaodowan', 'Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']","The Election of 1800"
2015,"['Lil Dicky', 'Fetty Wap', 'Rich Homie Quan']","$ave Dat Money (feat. Fetty Wap & Rich Homie Quan)"
2015,"['Lin-Manuel Miranda', 'Daveed Diggs', 'Leslie Odom Jr.', 'Okieriete Onaodowan']","We Know"
2015,"['NF', 'Fleurie']","Mansion"
2015,"['Tyler, The Creator', 'Charlie Wilson', 'Chaz Bundick', 'Syd', 'Kali Uchis']","FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)"
2015,"['Anthony Ramos', 'Phillipa Soo', 'Lin-Manuel Miranda', 'Leslie Odom Jr.']","Schuyler Defeated"
2015,"['Machine Gun Kelly', 'Kid Rock']","Bad Mother F*cker"
2015,"['Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']","Hurricane"
2015,"['Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']","The World Was Wide Enough"
2015,"['Travis Scott', 'Future', '2 Chainz']","3500 (feat. Future & 2 Chainz)"
2015,"['Tech N9ne', '2 Chainz', 'B.o.B']","Hood Go Crazy"
2015,"['Anthony Ramos', 'Ariana DeBose', 'Sasha Hutchings', 'Ephraim Sykes', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']","Blow Us All Away"
2015,"['NEEDTOBREATHE', 'Gavin DeGraw']","Brother (feat. Gavin DeGraw)"
2015,"['gnash', 'RKCB']","feelings fade"
2015,"['Ty Dolla $ign', 'Future', 'Rae Sremmurd', 'Louis The Child']","Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix"
2015,"['Alesso', 'Tove Lo']","Heroes (we could be)"
2015,"['Robin Schulz', 'Francesco Yates']","Sugar (feat. Francesco Yates)"
2015,"['Rae Sremmurd', 'Nicki Minaj', 'Young Thug']","Throw Sum Mo"
2015,"['The Internet', 'Steve Lacy', 'Tyler, The Creator']","Palace/Curse (feat. Steve Lacy, feat. Tyler, The Creator, feat. Tyler, The Creator & Steve Lacy)"
2015,"['Matoma', 'The Notorious B.I.G.', 'Ja Rule', 'Ralph Tresvant']","Old Thing Back (feat. Ja Rule and Ralph Tresvant)"
2015,"['Rain Sounds', 'Rainfall', 'Rain for Deep Sleep', 'Rain Sounds Nature Collection', 'Fresh Water Spa', 'Sounds Of Nature : Thunderstorm, Rain']","Gentle Rain Fall"
2015,"['The Weeknd', 'Ed Sheeran']","Dark Times"
2015,"['Big Sean', 'Drake']","Blessings"
2015,"['Shawn Mendes', 'Camila Cabello']","I Know What You Did Last Summer"
2015,"['Belly', 'The Weeknd']","Might Not"
2015,"['Action Bronson', 'Chance the Rapper']","Baby Blue (feat. Chance the Rapper)"
2015,"['Lin-Manuel Miranda', 'Anthony Ramos', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']","Stay Alive - Reprise"
2015,"['Lil Dicky', 'Snoop Dogg']","Professional Rapper (feat. Snoop Dogg)"
2015,"['Colter Wall', 'Belle Plaine']","Caroline"
2015,"['Flo Rida', 'Sage The Gemini', 'Lookas']","GDFR (feat. Sage the Gemini & Lookas)"
2015,"['Camille Saint-Saëns', 'Yo-Yo Ma', 'Kathryn Stott']","The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)"
2015,"['Zedd', 'Jon Bellion']","Beautiful Now"
2015,"['Phillipa Soo', 'Lin-Manuel Miranda']","Best of Wives and Best of Women"
2015,"['A$AP Rocky', 'BONES']","Canal St. (feat. Bones)"
2015,"['Chris Young', 'Cassadee Pope']","Think of You"
2015,"['The Game', 'Skrillex']","The Game & Skrillex: El Chapo"
2015,"['Travis Scott', 'Quavo']","Oh My Dis Side (feat. Quavo)"
2015,"['Travis Scott', 'Swae Lee', 'Chief Keef']","Nightcrawler (feat. Swae Lee & Chief Keef)"
2015,"['Nick Jonas', 'Tinashe']","Jealous - Remix"
2015,"['Selena Gomez', 'A$AP Rocky']","Good For You"
2015,"['Tyler, The Creator', 'Lil Wayne', 'Kanye West']","SMUCKERS (feat. Lil Wayne & Kanye West)"
2015,"['Frank Sinatra', 'Count Basie']","Fly Me To The Moon - Remastered"
2015,"['Kehlani', 'Chance the Rapper']","The Way (feat. Chance the Rapper)"
2015,"['Nelly', 'Jeremih']","The Fix (feat. Jeremih)"
2015,"['Nicki Minaj', 'Drake', 'Lil Wayne']","Truffle Butter"
2015,"['Alina Baraz', 'Galimatias']","Fantasy"
2015,"['The Internet', 'KAYTRANADA']","Girl (feat. KAYTRANADA)"
2015,"['Sleep Baby Sleep', 'Ocean Sounds', 'Ocean Waves For Sleep', 'Fresh Water Sounds', 'Relajación']","Beach Waves and Soothing Brown Noise"
2016,"['Drake', 'Rihanna']","Too Good"
2016,"['Post Malone', 'Justin Bieber']","Deja Vu"
2016,"['Vicetone', 'Cozi Zuehlsdorff']","Nevada"
2016,"['Kungs', ""Cookin' On 3 Burners""]","This Girl (Kungs Vs. Cookin' On 3 Burners)"
2016,"['Upchurch', 'Luke Combs']","Outlaw (feat. Luke Combs)"
2016,"['Kanye West', 'Gucci Mane', 'Big Sean', '2 Chainz', 'Travis Scott', 'Yo Gotti', 'Quavo', 'Desiigner']","Champions"
2016,"['SAYGRACE', 'G-Eazy']","You Don't Own Me (feat. G-Eazy)"
2016,"['Post Malone', '2 Chainz']","Money Made Me Do It"
2016,"['Monte Booker', 'Smino']","Kolors"
2016,"['Ty Dolla $ign', 'Joe Moses']","Wavy (feat. Joe Moses)"
2016,"[""Opetaia Foa'i"", 'Lin-Manuel Miranda']","We Know The Way"
2016,"['Kodak Black', 'PnB Rock']","Too Many Years"
2016,"['The Weeknd', 'Kendrick Lamar']","Sidewalks"
2016,"['Florida Georgia Line', 'Backstreet Boys']","God, Your Mama, And Me"
2016,"['Toni Romiti', 'Bigrod']","Switch Up"
2016,"['Young Thug', 'Travis Scott']","pick up the phone"
2016,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']","Rockabye (feat. Sean Paul & Anne-Marie)"
2016,"['Keith Urban', 'Carrie Underwood']","The Fighter"
2016,"['NF', 'Andreas Moss']","Lost In The Moment"
2016,"['Kygo', 'Labrinth']","Fragile"
2016,"['Kygo', 'Conrad Sewell']","Firestone"
2016,"['Starley', 'Ryan Riback']","Call on Me - Ryan Riback Remix"
2016,"['Mustard', 'Quavo', 'YG']","Want Her"
2016,"['Chance the Rapper', 'Knox Fortune']","All Night (feat. Knox Fortune)"
2016,"['Skrillex', 'Rick Ross']","Purple Lamborghini (with Rick Ross)"
2016,"['FRENSHIP', 'Emily Warren']","Capsize"
2016,"['NF', 'Marty']","Grindin'"
2016,"['Cole Swindell', 'Dierks Bentley']","Flatliner (feat. Dierks Bentley)"
2017,"['AJR', 'Rivers Cuomo']","Sober Up (feat. Rivers Cuomo)"
2017,"['Drake', 'Quavo', 'Travis Scott']","Portland"
2017,"['Hugh Jackman', 'Keala Settle', 'Zac Efron', 'Zendaya', 'The Greatest Showman Ensemble']","The Greatest Show"
2017,"['Zara Larsson', 'MNEK']","Never Forget You"
2017,"['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']","Despacito - Remix"
2017,"['G-Eazy', 'Halsey']","Him & I (with Halsey)"
2017,"['Tyler, The Creator']","Glitter"
2017,"['Kygo', 'Selena Gomez']","It Ain’t Me (with Selena Gomez)"
2017,"['Trippie Redd', 'Travis Scott']","Dark Knight Dummo (Feat. Travis Scott)"
2017,"['Kendrick Lamar', 'Rihanna']","LOYALTY. FEAT. RIHANNA."
2017,"['Bruno Mars', 'Cardi B']","Finesse - Remix; feat. Cardi B"
2017,"['Josh A', 'Iamjakehill']","Suicidal Thoughts"
2017,"['Yo Gotti', 'Nicki Minaj']","Rake It Up (feat. Nicki Minaj)"
2017,"['Hugh Jackman', 'Zac Efron']","The Other Side"
2017,"['Super Yei', 'Towy', 'Osquel', 'Beltito', 'Sammy & Falsetto']","Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)"
2017,"['Gwen Stefani', 'Blake Shelton']","You Make It Feel Like Christmas (feat. Blake Shelton)"
2017,"['Romeo Santos', 'Ozuna']","Sobredosis (feat. Ozuna)"
2017,"['Sam Tinnesz', 'Yacht Money']","Play with Fire (feat. Yacht Money)"
2017,"['Gryffin', 'ILLENIUM', 'Daya']","Feel Good (feat. Daya)"
2017,"['ZAYN', 'Taylor Swift']","I Don’t Wanna Live Forever (Fifty Shades Darker)"
2017,"['Anthony Gonzalez', 'Gael Garcia Bernal']","Un Poco Loco"
2017,"['Famous Dex', 'A$AP Rocky']","PICK IT UP (feat. A$AP Rocky)"
2017,"['Frank Ocean', 'JAY-Z', 'Tyler, The Creator']","Biking"
2017,"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']","Ghostface Killers"
2017,"['Macklemore', 'Kesha']","Good Old Days (feat. Kesha)"
2017,"['Kodak Black', 'Lil Wayne']","Codeine Dreaming (feat. Lil Wayne)"
2017,"['Steven Universe', 'Rebecca Sugar']","Love Like You (feat. Rebecca Sugar) - End Credits"
2017,"['J Balvin', 'Willy William']","Mi Gente"
2017,"['Zac Efron', 'Zendaya']","Rewrite The Stars"
2017,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']","Swalla (feat. Nicki Minaj & Ty Dolla $ign)"
2017,"['2 Chainz', 'Travis Scott']","4 AM"
2017,"['Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean', 'Funk Wav']","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)"
2017,"['Quinn XCII', 'Chelsea Cutler']","Flare Guns"
2017,"['Tyler Childers', 'OurVinyl']","Follow You to Virgie (OurVinyl Sessions)"
2017,"['Martin Garrix', 'Dua Lipa']","Scared to Be Lonely"
2017,"['NAV', 'The Weeknd']","Some Way"
2017,"['XXXTENTACION', 'Ski Mask The Slump God']","RIP Roach"
2017,"['prxz', 'Shiloh Dynasty']","Love Is More Depressing Than Depression"
2017,"['Lil Peep', 'Lil Tracy']","White Wine"
2017,"['Noah Cyrus', 'XXXTENTACION']","Again (feat. XXXTENTACION)"
2017,"['Lil Uzi Vert', 'Pharrell Williams']","Neon Guts (feat. Pharrell Williams)"
2017,"['Eminem', 'Ed Sheeran']","River (feat. Ed Sheeran)"
2017,"['The Vamps', 'Matoma']","All Night"
2017,"['Playboi Carti', 'Leven Kali']","Flex"
2017,"['Pouya', 'Ghostemane']","1000 Rounds"
2017,"['Tyler, The Creator', 'A$AP Rocky']","Who Dat Boy (feat. A$AP Rocky)"
2017,"['Meek Mill', 'YG', 'Snoop Dogg']","That's My N**** (with Meek Mill, YG & Snoop Dogg)"
2017,"['Hugh Jackman', 'The Greatest Showman Ensemble']","From Now On"
2017,"['Tyler, The Creator', 'Frank Ocean']","Where This Flower Blooms (feat. Frank Ocean)"
2017,"['Aminé', 'Kehlani']","Heebiejeebies - Bonus"
2017,"['Jeremy Zucker', 'blackbear']","talk is overrated"
2017,"['Skrillex', 'Kendrick Lamar']","HUMBLE. - SKRILLEX REMIX"
2017,"['Migos', 'Marshmello']","Danger (with Migos & Marshmello)"
2017,"['Liam Payne', 'Quavo']","Strip That Down"
2017,"['Mura Masa', 'A$AP Rocky']","Love$ick (feat. A$AP Rocky)"
2017,"['GoldLink', 'Hare Squead']","Herside Story"
2017,"['Cheat Codes', 'Demi Lovato']","No Promises (feat. Demi Lovato)"
2017,"['Thomas Rhett', 'Maren Morris']","Craving You"
2017,"['Tay-K', '21 Savage', 'Young Nudy']","The Race - Remix"
2017,"['Taylor Swift', 'Ed Sheeran', 'Future']","End Game"
2017,"['Wisin', 'Ozuna']","Escápate Conmigo (feat. Ozuna)"
2017,"['A$AP Ferg', 'Nicki Minaj']","Plain Jane REMIX (feat. Nicki Minaj)"
2018,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Jaira Burns', 'League of Legends']","POP/STARS"
2018,"['Migos', 'Nicki Minaj', 'Cardi B']","MotorSport"
2018,"['NAV', 'Travis Scott']","Champion (feat. Travis Scott)"
2018,"['Teqkoi', 'Aiko']","You Broke My Heart Again"
2018,"['Bazzi', 'Camila Cabello']","Beautiful (feat. Camila Cabello)"
2018,"['Blackway', 'Black Caviar']","What's Up Danger (with Black Caviar)"
2018,"['Marshmello', 'Lil Peep']","Spotlight"
2018,"['The Weeknd', 'Kendrick Lamar']","Pray For Me (with Kendrick Lamar)"
2018,"['Lil Wayne', 'Swizz Beatz']","Uproar"
2018,"['NOTD', 'Felix Jaehn', 'Captain Cuts', 'Georgia Ku']","So Close"
2018,"['Lil Dicky', 'Chris Brown']","Freaky Friday (feat. Chris Brown)"
2018,"['Diplo', 'Trippie Redd']","Wish"
2018,"['Gunna', 'Lil Baby']","Sold Out Dates (feat. Lil Baby)"
2018,"['Louis The Child', 'Wafia']","Better Not (with Wafia)"
2018,"['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']","Taki Taki (with Selena Gomez, Ozuna & Cardi B)"
2018,"['Lil Wayne', 'Ty Dolla $ign', 'XXXTENTACION']","Scared of the Dark (feat. XXXTENTACION)"
2018,"['YNW Melly', 'Tee Grizzley']","Freddy Krueger (feat. Tee Grizzley)"
2018,"['Jay Rock', 'Kendrick Lamar', 'Future', 'James Blake']","King's Dead (with Kendrick Lamar, Future & James Blake)"
2018,"['Lil Baby', 'Gunna', 'Drake']","Never Recover (Lil Baby & Gunna, Drake)"
2018,"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']","Midsummer Madness"
2018,"['Nipsey Hussle', 'Belly', 'Dom Kennedy']","Double Up (feat. Belly and Dom Kennedy)"
2018,"['benny blanco', 'Juice WRLD', 'Brendon Urie']","Roses (with Juice WRLD feat. Brendon Urie)"
2018,"['Bad Bunny', 'El Alfa']","La Romana"
2018,"['Future', 'Juice WRLD']","Hard Work Pays Off"
2018,"['Cardi B', '21 Savage']","Bartier Cardi (feat. 21 Savage)"
2018,"['Logic', 'Marshmello']","Everyday"
2018,"['Post Malone', 'Nicki Minaj']","Ball For Me (feat. Nicki Minaj)"
2018,"['Alina Baraz', 'Khalid']","Electric (feat. Khalid)"
2018,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi', 'Juicy J']","Powerglide (feat. Juicy J) - From SR3MM"
2018,"['Smino', 'Bari', 'Jay2']","Z4L (with Bari & Jay2)"
2018,"['Los Ángeles Azules', 'Natalia Lafourcade']","Nunca Es Suficiente"
2018,"['Bas', 'J. Cole']","Tribe (with J. Cole)"
2018,"['Fatboibari', 'Shiloh']","Moonlight Shawty"
2018,"['benny blanco', 'Halsey', 'Khalid']","Eastside (with Halsey & Khalid)"
2018,"['Calvin Harris', 'Sam Smith', 'Jessie Reyez']","Promises (with Sam Smith)"
2018,"['Kanye West', 'Lil Pump']","I Love It (& Lil Pump)"
2018,"['City Girls', 'Cardi B']","Twerk (feat. Cardi B)"
2018,"['SadBoyProlific', 'Ivri']","Alone"
2018,"['Adam Calhoun', 'Upchurch']","Die Tonight"
2018,"['Anuel AA', 'Romeo Santos']","Ella Quiere Beber - Remix"
2018,"['Ellie Goulding', 'Diplo', 'Swae Lee']","Close To Me (with Diplo) (feat. Swae Lee)"
2018,"['Lil Wayne', 'Kendrick Lamar']","Mona Lisa (feat. Kendrick Lamar)"
2018,"['KYLE', 'Lil Yachty']","iSpy (feat. Lil Yachty)"
2018,"['Maroon 5', 'Cardi B']","Girls Like You (feat. Cardi B)"
2018,"['KYLE', 'Kehlani']","Playinwitme (feat. Kehlani)"
2018,"['Lady Gaga', 'Bradley Cooper']","Shallow - Radio Edit"
2018,"['Chris Lane', 'Tori Kelly']","Take Back Home Girl (feat. Tori Kelly)"
2018,"['Tiësto', 'Dzeko', 'Preme', 'Post Malone']","Jackie Chan"
2018,"['Adriel Favela', 'Javier Rosas']","La Escuela No Me Gustó"
2018,"['Madison Beer', 'Offset']","Hurts Like Hell (feat. Offset)"
2018,"['Maroon 5', 'SZA']","What Lovers Do (feat. SZA)"
2018,"['Post Malone', 'Swae Lee']","Spoil My Night (feat. Swae Lee)"
2018,"['Teqkoi', 'Snøw']","I'm Not Enough and I'm Sorry"
2018,"['Pedro Capó', 'Farruko']","Calma - Remix"
2019,"['Megan Thee Stallion', 'Ty Dolla $ign', 'Nicki Minaj']","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)"
2019,"['Summer Walker', 'Usher']","Come Thru (with Usher)"
2019,"['YNW Melly', 'Kanye West']","Mixed Personalities (feat. Kanye West)"
2019,"['Chance the Rapper', 'MadeinTYO', 'DaBaby']","Hot Shower"
2019,"['MEDUZA', 'Becky Hill', 'Goodboys']","Lose Control"
2019,"['Luke Combs', 'Eric Church']","Does To Me (feat. Eric Church)"
2019,"['Mustard', 'NAV', 'Playboi Carti', 'A Boogie Wit da Hoodie']","Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)"
2019,"['Blake Shelton', 'Gwen Stefani']","Nobody But You (Duet with Gwen Stefani)"
2019,"['Idina Menzel', 'Evan Rachel Wood']","Show Yourself"
2019,"['Young Thug', 'Lil Baby']","Bad Bad Bad (feat. Lil Baby)"
2019,"['Ashnikko', 'Yung Baby Tate']","STUPID (feat. Yung Baby Tate)"
2019,"['H.E.R.', 'Bryson Tiller']","Could've Been (feat. Bryson Tiller)"
2019,"['Marshmello', 'CHVRCHES']","Here With Me"
2019,"['Junior H', 'Natanael Cano']","Disfruto Lo Malo"
2019,"['Post Malone', 'Halsey', 'Future']","Die For Me (feat. Future & Halsey)"
2019,"['Roddy Ricch', 'Ty Dolla $ign']","Bacc Seat (feat. Ty Dolla $ign)"
2019,"['The Chainsmokers', 'ILLENIUM', 'Lennon Stella']","Takeaway"
2019,"['ILLENIUM', 'X Ambassadors']","In Your Arms (with X Ambassadors)"
2019,"['A$AP Ferg', 'Brent Faiyaz', 'Salaam Remi']","Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)"
2019,"['Luke Combs', 'Brooks & Dunn']","1, 2 Many"
2019,"['AJ Mitchell', 'Ava Max']","Slow Dance"
2019,"['YNW Melly', '9lokknine']","223's (feat. 9lokknine)"
2019,"['Post Malone', 'Meek Mill', 'Lil Baby']","On The Road (feat. Meek Mill & Lil Baby)"
2019,"['03 Greedo', 'Shoreline Mafia']","Trap House (feat. Shoreline Mafia)"
