"year","artists","name"
1993,"['Cypress Hill', 'Pearl Jam']","Real Thing"
1993,"['Barbra Streisand', 'Johnny Mathis']","I Have a Love/One Hand, One Heart (feat. Johnny Mathis)"
1993,"['Jerry Garcia', 'David Grisman']","Jenny Jenkins"
1993,"['2Pac', 'Deadly Threat']","Peep Game"
1994,"['Thug Life', 'Y.N.V.']","Shit Don't Stop"
1994,"['Jerry Herman', 'Michael Crawford', 'Ernest Lehman', 'Lionel Newman']","It Only Takes A Moment"
1994,"['Susan Egan', 'Burke Moses', 'Sarah Solie Shannon', 'Paige Price', 'Linda Talcott', 'Broadway Cast of Beauty and the Beast', 'Kenny Raskin']","Belle"
1994,"['Frédéric Chopin', 'Emanuel Ax']","Introduction et Polonaise brillante in C Major, Op. 3"
1994,"['Ana Belén', 'Víctor Manuel', 'Juan Echanove', 'Antonio Flores', 'Pablo Milanés', 'Manolo Tena', 'Joaquín Sabina', 'Miguel Ríos', 'Joan Manuel Serrat']","La Puerta De Alcalá - En Directo"
1994,"['John Scofield', 'Pat Metheny']","The Red One"
1994,"['Gal Costa', 'Caetano Veloso']","Coração Vagabundo"
1994,"['Camille Saint-Saëns', 'The Monteverdi Choir', 'John Eliot Gardiner']","Calme des nuits, Op.68, No.1"
1994,"['Warren G', 'The Twinz']","Recognize"
1994,"['Johann Sebastian Bach', 'Emma Kirkby', 'Lisa Beznosiuk', 'Academy of Ancient Music', 'Christopher Hogwood']","Schweigt stille, plaudert nicht Cantata, BWV 211 ""Coffee Cantata"": 4. Arie: Ei! wie smeckt Coffee süße"
1994,"['Aaron Kwok', 'Beta Soul']","愛的呼喚"
1994,"['Hariharan', 'Kavita Krishnamurthy']","Tu Hi Re - Bombay / Soundtrack Version"
1995,"['Ben Webster', 'Johnny Hodges']","I Didn't Know About You"
1995,"['Johann Sebastian Bach', 'James Galway']","Sonata No. 2 in E-Flat Major, BWV 1031: II. Siciliana"
1995,"['Antonio Vivaldi', 'Raphael Wallfisch', 'City of London Sinfonia', 'Nicholas Kraemer']","Cello Concerto in B-Flat Major, RV 423: I. Allegro"
1995,"['Doomsday Productions', 'Brotha Lynch Hung', 'Mr. Doctor']","Black Market"
1995,"['Wolfgang Amadeus Mozart', 'Northern Chamber Orchestra', 'Nicholas Ward']","Symphony No. 14 in A Major, K. 114: II. Andante"
1995,"['Marco Antonio Solís', 'Los Bukis']","Equivocado"
1995,"['James Horner', 'London Symphony Orchestra']","The Princess Pleads For Wallace's Life"
1995,"['Céline Dion', 'Jean-Jacques Goldman']","J'irai où tu iras (with Jean-Jacques Goldman)"
1995,"['Patrick Doyle', 'Robert Ziegler', 'Tony Hymas']","Devonshire - Instrumental"
1995,"['Chalino Sanchez', 'Cornelio Reyna', 'Los Amables Del Norte']","El Crimen De Culiacán"
1995,"['Mona Lisa', 'Lost Boyz', 'Tom ""Buttnaked"" Dawg', 'Mr. Sex']","Can't Be Wasting My Time - One Dread One Ball Head Version"
1995,"['Sergei Prokofiev', 'Ukraine National Symphony Orchestra', 'Andrew Mogrelia']","Romeo and Juliet, Op. 64, Act I: Dance of the Knights"
1995,"['The Mavericks', 'Raul Malo', 'Trisha Yearwood']","Something Stupid"
1995,"['Marco Antonio Solís', 'Los Bukis']","Junto A La Mujer Que Amo"
1995,"['Antonio Vivaldi', 'Christopher Hooker', 'Joanna Graham', 'City of London Sinfonia', 'Nicholas Kraemer']","Concerto for Oboe and Bassoon in G Major, RV 545: I. Andante molto"
1995,"['Johann Sebastian Bach', 'Orpheus Chamber Orchestra']","Herz und Mund und Tat und Leben, Cantata BWV 147: 10. Jesu, Joy Of Man's Desiring (Arr. by Guillermo Figueroa)"
1995,"['Antonio Vivaldi', 'Raphael Wallfisch', 'City of London Sinfonia', 'Nicholas Kraemer']","Cello Concerto in G Minor, RV 416: III. Allegro"
1995,"['Antonín Dvořák', 'Moura Lympany']","Dvorák: 8 Humoresques, Op. 101, B. 187: No. 7 in G-Flat Major"
1995,"['Ludwig van Beethoven', 'Wiener Philharmoniker', 'Carlos Kleiber']","Symphony No. 5 in C Minor, Op. 67: 3. Allegro"
1996,"['Faithless', 'Rollo Armstrong', 'Sister Bliss']","Insomnia"
1996,"['Maze', 'Frankie Beverly']","While I'm Alone"
1996,"['The Andrews Sisters', 'Guy Lombardo And His Royal Canadians']","Christmas Island"
1996,"['Lola Beltrán', 'Amalia Mendoza', 'Lucha Villa', 'Juan Gabriel', 'Vicente Fernández', 'Las Hermanas Padilla', 'Las Jilguerillas', 'El Piporro', 'La Prieta Linda']","Obertura Mexicana"
1996,"['The Isley Brothers', 'Ronald Isley']","Let's Lay Together"
1996,"['Fritz Kreisler', 'Joshua Bell', 'Paul Coker']","Liebesleid"
1996,"['X-Raided', 'Sicx', 'Brotha Lynch Hung']","Liqour, Niggas & Triggas"
1996,"['Paul Kandel', 'Chorus - The Hunchback Of Notre Dame']","The Bells Of Notre Dame (Reprise)"
1996,"['William Boyce', 'Ross Pople']","Symphony No. 7 B flat major: Moderato"
1996,"['Danny Rivera', 'Eydie Gormé']","Para Decir Adiós"
1996,"['Whitney Houston', 'The Georgia Mass Choir']","Hold On, Help Is On The Way (with Georgia Mass Choir)"
1996,"['The Andrews Sisters', 'Bing Crosby', 'Vic Schoen & His Orchestra']","(Get Your Kicks On) Route 66"
1996,"['Kris Kross', 'Aaliyah']","Live and Die for Hip Hop (with Aaliyah)"
1996,"['Ghostface Killah', 'Raekwon']","Motherless Child (feat. Raekwon)"
1996,"['Eazy-E', 'Gangsta Dresta', 'B.G. Knocc Out']","Sippin on a 40 (feat. Gangsta Dresta & B.G. Knocc Out)"
1996,"['The Brooklyn Tabernacle Choir', 'Syndee Mayes', 'Kevin Lewis']","Order My Steps (feat. Syndee Mayes & Kevin Lewis)"
1996,"['Color Me Badd', 'David ""Frazeman"" Frazer']","The Earth, the Sun, the Rain"
1996,"['Wu Bai', 'China Blue']","夏夜晚風"
1996,"['The Roots', '?uestlove']","Respond/ React"
1996,"['Poncho Sanchez', 'Mongo Santamaria']","Bésame Mama"
1996,"['Lola Beltrán', 'Amalia Mendoza', 'Lucha Villa', 'Juan Gabriel', 'Vicente Fernández', 'Las Hermanas Padilla', 'Las Jilguerillas', 'El Piporro', 'La Prieta Linda']","Dejame Verte a los Ojos"
1996,"['Mobb Deep', 'Nas', 'Big Noyd']","Give It Up Fast (feat. Nas & Big Noyd)"
1996,"['MC Hammer', 'Saja']","Too Legit To Quit"
1996,"['Eazy-E', 'Gangsta Dresta', 'B.G. Knocc Out', 'Sylk']","Ole School Shit (feat. Gangsta Dresta, B.G. Knocc Out & Sylk)"
1996,"['Alabina', 'Los Niños De Sara']","Alabina - Original 1996"
1996,"['Robert Miles', 'Maria Nayler', 'Robin Hancock']","One & One (feat. Maria Nayler)"
1996,"['Pyotr Ilyich Tchaikovsky', 'Martha Argerich', 'Nicolas Economou']","Nutcracker Suite, Op. 71a, TH. 35 (Arr. For Piano 4-Hands): IIa. Danses caractéristiques. Marche: Tempo di marcia viva"
1996,"['Mobb Deep', 'Ty Nitty', 'Gambino']","Animal Instinct (feat. Ty Nitty & Gambino)"
1996,"['One Way', 'Al Hudson']","Pop It"
1996,"['Busta Rhymes', 'Jamal', 'Keith Murray', 'Lord Have Mercy', 'Rampage The Last Boy Scout', 'Redman']","Flipmode Squad Meets Def Squad (feat. Jamal, Redman, Keith Murray, Rampage the Last Boy Scout, Lord Have Mercy)"
1996,"['The Roots', 'Q-Tip']","Ital (The Universal Side)"
1997,"['Heather Headley', 'Jason Raize', 'Max Casella', 'Tom Alan Robbins', 'Ensemble - The Lion King']","Can You Feel The Love Tonight"
1997,"['Jim Brickman', 'Collin Raye', 'Susan Ashton']","The Gift (feat. Collin Raye & Susan Ashton)"
1997,"['Hank Williams, Jr.']","Eleven Roses"
1997,"['Capone-N-Noreaga', 'Mobb Deep', 'Tragedy Khadafi']","L.A., L.A. - Kuwait Mix"
1997,"['Boss', 'Papa Juggy']","Deeper"
1997,"['Disney Studio Chorus', 'Alan Menken']","Happy Ending - From ""The Little Mermaid""/Soundtrack Version"
1997,"['Ludwig van Beethoven', 'Nicolaus Esterhazy Sinfonia', 'Béla Drahos']","Symphony No. 7 in A Major, Op. 92: III. Presto"
1997,"['Antonio Vivaldi', 'Roberto Baraldi', 'Accademia I Filarmonici', 'Alberto Martini']","Violin Concerto in C Major, RV 184: III. Allegro"
1997,"['Léo Delibes', 'BBC Concert Orchestra', 'Barry Wordsworth']","Lakmé / Act 1: ""Sous le dôme épais"" (Flower Duet)"
1997,"['Will Smith', 'Larry Blackmon', 'Cameo']","Candy (feat. Larry Blackmon & Cameo)"
1997,"['Jason Raize', 'Ensemble - The Lion King']","Endless Night"
1997,"['The Del-Vikings', 'Krips Johnson']","Whispering Bells"
1997,"['Allure', 'Nas']","Head Over Heels (feat. Nas)"
1997,"['Wu-Tang Clan', 'Streetlife']","Deadly Melody"
1997,"['The Prodigy', 'Noisia']","Smack My Bitch Up (Noisia Remix)"
1997,"['Mystikal', 'B-Legit', 'E-40', 'Master P']","Here We Go (feat. B-Legit, E-40 & Master P)"
1997,"['Capone-N-Noreaga', 'Tragedy Khadafi']","T.O.N.Y. (Top Of New York)"
1997,"['Ella Fitzgerald', 'Louis Armstrong']","Tenderly"
1997,"['David Tomlinson', 'Julie Andrews']","A British Bank (The Life I Lead) - From ""Mary Poppins""/Soundtrack Version"
1997,"['Brian McKnight', 'Mase']","You Should Be Mine (Don't Waste Your Time)"
1997,"['Diddy', 'Ginuwine', 'Twista', 'Carl Thomas']","Is This the End? (feat. Ginuwine, Twista & Carl Thomas)"
1997,"['Céline Dion', 'James Horner']","My Heart Will Go On - Love Theme from ""Titanic"""
1997,"['Mary J. Blige', 'R. Kelly']","It's On"
1997,"['Wolfgang Amadeus Mozart', 'Sir Neville Marriner', 'Academy of St. Martin in the Fields']","Mozart: Eine kleine Nachtmusik, K. 525: II. Romance. Andante"
1997,"['Diddy', 'Busta Rhymes', 'The Notorious B.I.G.']","Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2014 Remaster"
1997,"['Mack 10', 'Bobby Ervin']","Inglewood Swangin'"
1997,"['Éric Serra', 'Inva Mula']","The Diva Dance"
1997,"['Pat Metheny', 'Charlie Haden']","Cinema Paradiso [Love Theme]"
1997,"['Julie Andrews', 'Dick Van Dyke', 'The Pearlie Chorus']","Supercalifragilisticexpialidocious"
1997,"['Jim Carmichael', 'Cliff Edwards', 'Hall Johnson Choir']","When I See An Elephant Fly - From ""Dumbo""/Soundtrack Version"
1998,"['Ricky Martin', 'Pablo Flores']","The Cup of Life (The Official Song of the World Cup, France '98) - Remix - English Radio Edit"
1998,"['Alan Cumming', 'Cabaret Ensemble (1998)']","Willkommen"
1998,"['DMX', 'Kasseem Dean', 'Drag-On']","No Love For Me"
1998,"['Wolfgang Amadeus Mozart', 'Anton Gisler', 'Werner Tripp', 'Wiener Philharmoniker', 'Karl Böhm']","Flute Concerto No. 1 in G Major, K. 313: II. Adagio non troppo"
1998,"['Camille Saint-Saëns', 'Mischa Maisky', 'Orpheus Chamber Orchestra']","Le Carnaval des Animaux, R 125: Le cygne"
1998,"['Silkk The Shocker', 'Mac', 'C-Murder', 'Fiend', 'Mia X', 'Master P', 'Big Ed', ""Lil' Gotti"", 'Skull Duggery', 'Mystikal']","I'm A Soldier"
1998,"['Jermaine Dupri', 'Mariah Carey']","Sweetheart (feat. Mariah Carey)"
1998,"['WC', 'Ice Cube', 'Mack 10']","Cheddar"
1998,"['Lee Ann Womack', 'Jason Sellers']","A Little Past Little Rock"
1998,"['DJ Quik', '2nd II None']","Hand In Hand - Street Version"
1998,"['Billy Bragg', 'Wilco']","Walt Whitman's Niece"
1998,"['Sublime', 'Dario Baldan Bembo', 'Eric Wilson']","Boss D.J. - Acoustic Version"
1998,"['Joe Hisaishi', 'Orchestra Città di Ferrara']","Nostalgia"
1998,"['Big Pun', 'Prodigy', 'Inspektah Deck']","Tres Leches (Triboro Trilogy) (feat. Prodigy & Inspektah Deck)"
1998,"['Kottonmouth Kings', 'Dogboy', 'Too Rude']","Dog's Life"
1998,"['Shaun Davey', 'The Waterboys']","Fisherman's Blues (by Mike Scott/Steve Wickham) [Waking Ned]"
1998,"['Erik Satie', 'Roland Pöntinen']","3 Gnossiennes: Gnossienne No.3"
1998,"['Fat Pat', 'Big Steve']","Body Roc"
1998,"['Armand Van Helden', 'Duane Harden']","You Don't Know Me (feat. Duane Harden) - Radio Edit"
1998,"['Air', 'Beth Hirsch']","You Make It Easy"
1998,"['Silkk The Shocker', 'Fiend']","If I Don't Gotta"
1998,"['Fat Pat', 'Mike D']","Superstar"
1998,"['Big Tymers', 'Lil Wayne', 'Cadillac']","Millionaire Dream"
1998,"['JAY-Z', 'Memphis Bleek']","Coming Of Age (Da Sequel)"
1998,"['JAY-Z', 'Kid Capri']","It's Like That"
1998,"['Ernest Tubb', 'Justin Tubb']","Walkin' The Floor Over You"
1998,"['Juvenile', 'Big Tymers', 'Hot Boys', 'Turk']","Welcome 2 Tha Nolia"
1998,"['Rayvon', 'Red Fox']","Bashment Party"
1999,"['Ibrahim Ferrer', 'Omara Portuondo']","Silencio"
1999,"['The High & Mighty', 'Mad Skillz', 'Mos Def']","B-Boy Document '99"
1999,"['Sheryl Crow', 'The Chicks']","Strong Enough - Live"
1999,"['Eminem', 'Aristotle', 'Mark Bass']","Ken Kaniff - Skit"
1999,"['Mobb Deep', 'Kool G Rap']","The Realest (feat. Kool G Rap)"
1999,"['Boney James', 'Shai']","I'll Always Love You (feat. Shai)"
1999,"['Insane Clown Posse', ""Ol' Dirty Bastard""]","B*tches"
1999,"['Nas', 'Aaliyah']","You Won't See Me Tonight (feat. Aaliyah)"
1999,"['Naughty By Nature', 'Big Pun']","We Could Do It (feat. Big Pun)"
1999,"['Wolfgang Amadeus Mozart', 'Berliner Philharmoniker', 'Claudio Abbado', 'Swedish Radio Choir', 'Kay Johannsen']","Requiem in D Minor, K. 626: 3. Sequentia: Lacrimosa - Live"
1999,"['Albert King', 'Stevie Ray Vaughan']","Call It Stormy Monday"
1999,"['Ruff Ryders', 'DMX']","Some X S***"
1999,"['Melanie C', 'Lisa ""Left Eye"" Lopes']","Never Be The Same Again"
1999,"['Mos Def', 'Talib Kweli']","Know That"
1999,"['Steve Earle', 'The Del McCoury Band']","Pilgrim"
1999,"['Mariah Carey', 'Snoop Dogg']","Crybaby (feat. Snoop Dogg)"
1999,"['Benny Andersson', 'Stig Anderson', 'Björn Ulvaeus', 'Siobhan McCarthy', 'Nicolas Colicos', 'Paul Clarkson', 'Hilton McRae']","Mamma Mia - Remastered 1999 / From The Musical ""Mamma Mia"""
1999,"['Dave Matthews', 'Tim Reynolds']","Tripping Billies - Live at Luther College, Decorah, IA - February 1996"
1999,"['Will Smith', 'K-Ci']","Will 2K (feat. K-Ci)"
1999,"['Dr. Dre', 'Jake Steed']","Pause 4 Porno"
1999,"['Frédéric Chopin', 'Vladimir Ashkenazy']","Waltz No.1 in E Flat, Op.18 -""Grande valse brillante"""
1999,"['Method Man', 'Redman']","Cereal Killer"
1999,"['José Alfredo Jimenez', 'Mariachi Vargas De Tecalitlan']","A Punto de Llorar (with Mariachi Vargas de Tecalitlán)"
1999,"['EPMD', 'Redman', 'K-Solo']","Headbanger"
1999,"['Mark Mancina', 'Phil Collins']","A Wondrous Place"
1999,"['Antonín Dvořák', 'Vlach Quartet Prague']","String Quartet No. 5 in F Minor, Op. 9, B. 37: II. Andante con moto quasi allegretto"
1999,"['Igor Stravinsky', 'Chicago Symphony Orchestra']","Firebird Suite - 1919 Version"
1999,"['Eminem', 'Dr. Dre']","Guilty Conscience - Radio Version"
1999,"['Ludwig van Beethoven', 'Louis Lortie']","Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto"
1999,"[""Destiny's Child"", 'Missy Elliott']","Confessions (feat. Missy ""Misdemeanor"" Elliott)"
1999,"['JAY-Z', 'Timbaland']","Is That Yo Bitch"
1999,"['Project Pat', 'Three 6 Mafia']","Gold Shine (feat. Three 6 Mafia)"
1999,"['John Williams', 'London Symphony Orchestra']","The Sith Spacecraft and the Droid Battle"
1999,"['George Jones', 'Tammy Wynette']","We're Gonna Hold On"
1999,"['Nas', 'Scarface']","Favor for a Favor (feat. Scarface)"
1999,"['John Prine', 'Emmylou Harris']","I Know One (feat. Emmylou Harris)"
2000,"['Clint Mansell', 'Kronos Quartet']","Summer Overture"
2000,"['Shaggy', 'Samantha Cole']","Luv Me, Luv Me"
2000,"['JAY-Z', 'Memphis Bleek', 'Amil']","Hey Papi - Album Version - Explicit"
2000,"['Hans Zimmer', 'Gavin Greenaway', 'The Lyndhurst Orchestra', 'Lisa Gerrard']","Progeny"
2000,"['Westlife', 'Bernard Löhr']","Soledad"
2000,"['Francis Poulenc', 'Françoise Groben', 'Alexandre Tharaud']","Cello Sonata, FP 143: Cavatine: Tres calme"
2000,"['Apocalyptica', 'Sandra Nasic']","Path"
2000,"['Amil', 'Beanie Sigel', 'Memphis Bleek', 'JAY-Z']","4 Da Fam (feat. Beanie Sigel, Memphis Bleek & Jay-Z) - Explicit Album Version"
2000,"['Lucky Ali', 'Ramya']","Na Tum Jano Na Hum"
2000,"['Edvard Grieg', 'Mikhail Pletnev']","Lyric Pieces Book II, Op.38: 1. Berceuse"
2000,"['Ghostface Killah', 'U-God']","Cherchez LaGhost (feat. U-God)"
2000,"['Ed Ivory', 'Ken Page']","Oogie Boogie's Song - Soundtrack"
2000,"['Dilated Peoples', 'DEFARI', 'Phil Da Agony', 'Planet Asia', 'White E. Ford']","Ear Drums Pop - Remix"
2000,"['Greyboy', 'Quantic', 'Sharon Jones', 'Paul Nice']","Got to Be a Love - Paul Nice Remix"
2000,"['Camille Saint-Saëns', 'Ensemble Musique Oblique']","Le Carnaval des animaux: Le Carnaval des animaux: Aquarium"
2000,"['JAY-Z', 'Memphis Bleek', 'Snoop Dogg']","Get Your Mind Right Mami"
2000,"['Binary Star', 'Senim Silla']","Slang Blade (feat. Senim Silla)"
2000,"['Musiq Soulchild', 'Ayana']","Girl Next Door"
2000,"['Ludacris', 'UGK']","Stick 'Em Up (Featuring UGK)"
2000,"['JAY-Z', 'Beanie Sigel']","Streets Is Talking"
2000,"['Danny Rivera', 'Alma Galarza']","Jardinero de Cariños"
2000,"['Mr. Lil One', 'Mr.Knigtowl', 'Lil Uno']","Finger on the Trigger"
2000,"['Marco Barrientos', 'Daniela Barrientos']","Rey de Reyes"
2000,"['Widespread Panic', 'The Dirty Dozen Brass Band']","Superstition"
2000,"['Sharon Shannon', 'Steve Earle']","The Galway Girl"
2000,"['Mickey Mouse', 'Goofy', 'Minnie Mouse']","A Mouse Like Me"
2000,"['Olov Helge', 'Alan Menken', 'Gävle Symphony Orchestra', 'Alexander Hanson']","Beauty and the Beast: Beauty and the Beast (arr. for orchestra)"
2000,"['Frédéric Chopin', 'Idil Biret']","Ballade No. 2 in F Major, Op. 38"
2000,"['Trick Daddy', 'Co of Tre +6', 'Duece Poppito of 24 Karatz', 'Trina']","Shut Up (feat. Duece Poppito of 24 Karatz, Trina & Co of Tre +6)"
2001,"['Ludacris', 'Infamous 2-0', 'Lil Fate', 'Three 6 Mafia']","Go 2 Sleep"
2001,"['Lorrie Morgan', 'Sammy Kershaw']","He Drinks Tequila"
2001,"['JAY-Z', 'Eminem']","Renegade"
2001,"['Buju Banton', 'Wayne Wonder']","Bonafide Love (feat. Wayne Wonder)"
2001,"['8Ball', 'Diddy', 'MJG', 'Faith Evans']","Roll with Me (feat. Faith Evans)"
2001,"['Long Beach Dub Allstars', 'will.i.am']","Sunny Hours"
2001,"['George Givot', 'Bill Thompson', 'Disney Studio Chorus']","Bella Notte - From ""Lady and the Tramp"" / Soundtrack Version"
2001,"['Jaheim', 'Terry Dexter']","Remarkable (feat. Terry Dexter)"
2001,"['Gorillaz', 'Ed Case']","Clint Eastwood"
2001,"['Julie Andrews', 'Dick Van Dyke', 'The Pearlie Chorus']","Supercalifragilisticexpialidocious - From ""Mary Poppins""/Soundtrack Version"
2001,"['Landy Wen', 'Jay Chou']","屋頂"
2001,"['Sandesh Shandilya', 'Sonu Nigam', 'Alka Yagnik']","Suraj Hua Maddham"
2001,"['DJ Screw', 'Point Blank', 'PSK-13', 'Z-Ro', 'Big T', 'South Park Mexican', 'Zhayne', ""Lil' Flex"", ""Lil' Flea""]","South Side Groovin'"
2001,"['Missy Elliott', 'JAY-Z', 'Ryan Foley']","One Minute Man (feat. Jay-Z) - Remix"
2001,"['Nate Dogg', ""Lil' Mo"", 'Xzibit']","Keep It G.A.N.G.S.T.A. (feat. Lil' Mo & Xzibit)"
2001,"['Aadesh Shrivastava', 'Sudesh Bhosle', 'Alka Yagnik', 'Sunidhi Chauhan', 'Amitabh Bachchan', 'Udit Narayan']","Say ""Shava Shava"""
2001,"['Damian Marley', 'Yami Bolo', 'Stephen Marley']","Still Searching"
2001,"['Wolfgang Amadeus Mozart', 'Bo Skovhus', 'Janusz Monarcha', 'Adrianne Pieczonka', 'Torsten Kerl', 'Regina Schorg', 'Renato Girolami', 'Boaz Daniel', 'Ildiko Raimondi', 'Hungarian Radio Chorus', 'Nicolaus Esterhazy Sinfonia', 'Michael Halasz']","Don Giovanni, K. 527: Overture"
2001,"['Ice Cube', 'Das EFX']","Check Yo Self - Remix"
2001,"['Daz Dillinger', 'Outlawz', '2Pac a.k.a. Makaveli', 'Kurupt Tha Kingpin']","Initiated (feat. 2Pac a.k.a. Makaveli, Outlawz & Kurupt Tha Kingpin)"
2001,"['Ray J', ""Lil' Kim""]","Wait a Minute (feat. Lil' Kim)"
2002,"['Tony Bennett', 'k.d. lang']","A Kiss to Build a Dream On"
2002,"['Jurassic 5', 'Nelly Furtado']","Thin Line"
2002,"['JAY-Z', 'Big Boi', 'Killer Mike', 'Twista']","Poppin' Tags"
2002,"['Linkin Park', 'Phoenix Orion']","Rnw@y (Backyard Bangers Reanimation) [feat. Phoenix Orion]"
2002,"['Santana', 'Musiq Soulchild']","Nothing At All (feat. Musiq)"
2002,"['Montell Jordan', 'Silk ""The Shocker"" Friend', 'Master P']","Let's Ride"
2002,"[""Martin O'Donnell"", 'Michael Salvatori']","Covenant Dance"
2002,"['Slick Rick', 'Doug E. Fresh']","The Show"
2002,"['Santana', 'Seal']","You Are My Kind (feat. Seal)"
2002,"['Kirk Franklin', 'Richard Smallwood']","Don't Cry"
2002,"['Nicole Kidman', 'Ewan McGregor']","Come What May - Original Film Version"
2002,"['Craig David', 'Sting']","Rise & Fall (feat. Sting)"
2002,"['Brian Setzer', 'The Brian Setzer Orchestra']","Jingle Bells"
2002,"['Richard Gere', 'Renée Zellweger']","All I Care About"
2002,"['Claudio Monteverdi', 'New London Consort', 'Philip Pickett']","L'Orfeo - Prologo: Toccata"
2002,"['Barbra Streisand', 'Donna Summer']","No More Tears (Enough Is Enough) (feat. Donna Summer)"
2002,"['The Band', 'Neil Young']","Helpless (feat. Neil Young) - Concert Version"
2002,"['Helen Reddy', 'Sean Marshall']","It's Not Easy - From ""Pete's Dragon""/Soundtrack Version"
2002,"['Wyclef Jean', 'Claudette Ortiz']","Two Wrongs (feat. Claudette Ortiz)"
2002,"['Richard M. Sherman', 'Robert B. Sherman', 'Michael Ball', 'Emma Williams', 'George Gillies', 'Carrie Fletcher', 'Robert Scott']","Chitty Chitty Bang Bang: Chitty Chitty Bang Bang"
2002,"['John Cage', 'Alexei Lubimov']","In a Landscape"
2002,"['Howard Shore', 'Ben Del Maestro']","Forth Eorlingas"
2002,"['Rasheeda', 'Archie']","We Ready"
2002,"['JAY-Z', 'Kanye West']","The Bounce"
2003,"['Jean Sibelius', 'Håvard Gimse']","5 Pieces, Op. 75, ""The Trees"": No. 5 Granen (The Spruce)"
2003,"['50 Cent', 'Brooklyn']","In Da Hood - Single Version"
2003,"['Stephen Schwartz', 'Idina Menzel', 'Leo Norbert Butz', 'Stephen Oremus', 'Alex Lacamoire']","As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003"
2003,"['Massive Attack', 'Mos Def']","I Against I"
2003,"['Alex Gargolas', 'Zion & Lennox']","Te Hago el Amor"
2003,"['Hank Williams, Jr.']","Liquor To Like Her"
2003,"['John Tavener', 'The Temple Church Choir', 'Stephen Layton']","The Lamb"
2003,"['Don Omar', 'Trebol Clan']","Tu Cuerpo Me Arrebata"
2003,"['Nelly', 'St. Lunatics']","E.I. - TIPDRILL REMIX"
2003,"['Fabolous', 'Ashanti']","Into You (feat. Ashanti)"
2003,"['Wolfgang Amadeus Mozart', 'The English Concert', 'Andrew Manze']","Ein Musikalischer Spass (A Musical Joke), K. 522: IV. Presto"
2003,"['Howard Shore', 'Liv Tyler']","The Houses of Healing (feat. Liv Tyler)"
2003,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan', 'Ravi ""Rags"" Khote']","Pretty Woman"
2003,"['Machel Montano', 'Destra', 'Various Artists']","Carnival"
2003,"['Luny Tunes', 'Noriega', 'Don Omar']","Entre Tú y Yo"
2003,"['A.B. Quintanilla III', 'Kumbia All Starz']","Insomnio"
2003,"['John Tartaglia', 'Rick Lyon']","If You Were Gay"
2003,"['OutKast', 'Sleepy Brown', 'Jazze Pha']","Bowtie (feat. Sleepy Brown & Jazze Pha)"
2003,"['Ry Cooder', 'Manuel Galbán']","Drume negrita"
2003,"['Franz Schubert', 'Dietrich Fischer-Dieskau', 'Gerald Moore']","Die Forelle, Op. 32, D. 550"
2003,"['John Tartaglia', ""Stephanie D'Abruzzo"", 'Natalie Venetia Belcon', 'Jordan Gelber', 'Ann Harada']","Everyone's a Little Bit Racist"
2003,"['Howard Shore', 'James Galway']","The Grey Havens (feat. Sir James Galway)"
2003,"['Bob Seger', 'Martina McBride']","Chances Are"
2003,"['Daddy Yankee', 'Don Omar']","Gata Gangster"
2003,"['Grupo Marrano', 'Marrano González']","El Ansioso"
2003,"['Luny Tunes', 'Noriega', 'Guanabanas']","Busco una Mujer"
2003,"['Frankie Negrón', 'Mario de Jesús', 'Sergio George']","Comerte a Besos - Salsa Version"
2003,"['DMX', '50 Cent', 'Styles P']","Shot Down"
2003,"['Luis Mateus', 'David Rendon']","Muero por Verla"
2003,"['MF DOOM', 'MF Grimm']","Chicken Little"
2003,"['John Barry', 'Michael McDonald']","On Her Majesty's Secret Service - Remastered"
2003,"['Don Omar', 'Héctor ""El Father""', 'Daddy Yankee']","La Noche Esta Buena"
2003,"['Franz Liszt', 'Paul Lewis']","En rêve, nocturne, S. 207"
2003,"['Mormon Tabernacle Choir', 'Orchestra at Temple Square', 'Craig Jessop']","I'm Trying to Be Like Jesus"
2004,"['Bertha Tilman', 'Bertha Tillman']","Oh My Angel"
2004,"['Tom Kenny', 'Bill Fagerbakke', 'The Monsters', 'Clancy Brown', 'Dee Bradley Baker', 'Mr Lawrence', 'Rodger Bumpass', 'Tom Wilson']","Now That We're Men"
2004,"['De La Soul', 'Yummy']","Much More (feat. Yummy)"
2004,"['Zero 7', 'Sophie Barker']","Passing By"
2004,"['Diego Torres', 'Vicentico']","Usted (feat. Vicentico) - MTV Unplugged"
2004,"['Andrew Lloyd Webber', 'Minnie Driver']","Learn To Be Lonely"
2004,"['2Pac', 'E.D.I.', 'El Noble']","The Uppercut"
2004,"['Juvenile', 'Lil Wayne', 'Mannie Fresh']","Back That Azz Up"
2004,"['The Diplomats', 'Jim Jones', 'Cam’ron', 'Juelz Santana']","Crunk Muzik"
2004,"['G. I. Gurdjieff', 'Anja Lechner', 'Vassilis Tsabropoulos']","Woman´s Prayer"
2004,"['Maze', 'Frankie Beverly']","While I'm Alone - Remastered"
2004,"['WWE', 'Drowning Pool']","Rise Up (SmackDown Theme)"
